"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAJB6",0.000462314626689904,0.868044892107825,0.162,0.092,1
"CCR7",0.000465315349619069,2.88016234148009,0.031,0.004,1
"TREM1",0.000472334128812849,0.930740440652273,0.123,0.066,1
"ADAM8",0.000477805335382397,1.85631559952572,0.043,0.01,1
"POLD4",0.000480271730537678,-0.75684379302609,0.106,0.179,1
"FAM46A",0.000486794330417946,3.17824369441308,0.016,0,1
"SLC25A6",0.000488718272059262,-0.43622868858055,0.329,0.433,1
"EEF2",0.000494969372942752,-0.412173236400184,0.3,0.37,1
"JUN",0.000498432139252131,-0.729885797828797,0.208,0.265,1
"SLC39A1",0.00049975229754548,2.70431250608067,0.026,0.002,1
"JMJD6",0.000501363816693589,1.99381912327565,0.039,0.008,1
